Game Name,Away Team,Home Team,Cutoff Time,Away Odds,Home Odds
ORL Magic v NY Knicks,NY Knicks,ORL Magic,2024-12-28T00:10:00Z,-269,230
BKN Nets v SA Spurs,SA Spurs,BKN Nets,2024-12-28T00:40:00Z,-273,233
BOS Celtics v IND Pacers,IND Pacers,BOS Celtics,2024-12-28T00:40:00Z,505,-671
NO Pelicans v MEM Grizzlies,MEM Grizzlies,NO Pelicans,2024-12-28T01:00:00Z,-387,317
HOU Rockets v MIN Timberwolves,MIN Timberwolves,HOU Rockets,2024-12-28T01:10:00Z,103,-115
DEN Nuggets v CLE Cavaliers,CLE Cavaliers,DEN Nuggets,2024-12-28T02:10:00Z,-143,127
PHX Suns v DAL Mavericks,DAL Mavericks,PHX Suns,2024-12-28T02:10:00Z,100,-111
LA Clippers v GS Warriors,GS Warriors,LA Clippers,2024-12-28T03:10:00Z,156,-177
