Game Name,Away Team,Home Team,Cutoff Time,Away Odds,Home Odds
TOR Raptors v NY Knicks,NY Knicks,TOR Raptors,2024-12-10T00:40:00Z,-261,225
MIL Bucks v ORL Magic,ORL Magic,MIL Bucks,2024-12-11T00:00:00Z,284,-353
OKC Thunder v DAL Mavericks,DAL Mavericks,OKC Thunder,2024-12-11T02:40:00Z,151,-174
NY Knicks v ATL Hawks,ATL Hawks,NY Knicks,2024-12-12T00:00:00Z,231,-333
HOU Rockets v GS Warriors,GS Warriors,HOU Rockets,2024-12-12T02:30:00Z,120,-137
