Game Name,Away Team,Home Team,Cutoff Time,Away Odds,Home Odds
BKN Nets v PHI 76ers,PHI 76ers,BKN Nets,2025-01-04T23:10:00Z,-306,259
IND Pacers v PHX Suns,PHX Suns,IND Pacers,2025-01-05T00:00:00Z,117,-130
DET Pistons v MIN Timberwolves,MIN Timberwolves,DET Pistons,2025-01-05T00:10:00Z,-287,245
CHI Bulls v NY Knicks,NY Knicks,CHI Bulls,2025-01-05T01:00:00Z,-208,182
MIA Heat v UTA Jazz,UTA Jazz,MIA Heat,2025-01-05T01:10:00Z,285,-341
MIL Bucks v POR Trail Blazers,POR Trail Blazers,MIL Bucks,2025-01-05T01:10:00Z,591,-813
SA Spurs v DEN Nuggets,DEN Nuggets,SA Spurs,2025-01-05T01:10:00Z,-155,138
GS Warriors v MEM Grizzlies,MEM Grizzlies,GS Warriors,2025-01-05T01:40:00Z,121,-136
LA Clippers v ATL Hawks,ATL Hawks,LA Clippers,2025-01-05T03:40:00Z,225,-262
