Game Name,Away Team,Home Team,Cutoff Time,Away Odds,Home Odds
MIL Bucks v ORL Magic,ORL Magic,MIL Bucks,2024-12-11T00:00:00Z,236,-276
OKC Thunder v DAL Mavericks,DAL Mavericks,OKC Thunder,2024-12-11T02:40:00Z,155,-175
NY Knicks v ATL Hawks,ATL Hawks,NY Knicks,2024-12-12T00:10:00Z,225,-270
HOU Rockets v GS Warriors,GS Warriors,HOU Rockets,2024-12-12T02:40:00Z,119,-136
MIA Heat v TOR Raptors,TOR Raptors,MIA Heat,2024-12-13T00:30:00Z,401,-666
BOS Celtics v DET Pistons,DET Pistons,BOS Celtics,2024-12-13T00:40:00Z,550,-1111
NO Pelicans v SAC Kings,SAC Kings,NO Pelicans,2024-12-13T01:00:00Z,-232,171
CHA Hornets v PHX Suns,PHX Suns,CHA Hornets,2025-01-08T00:00:00Z,0,0
WAS Wizards v HOU Rockets,HOU Rockets,WAS Wizards,2025-01-08T00:00:00Z,0,0
