Game Name,Away Team,Home Team,Cutoff Time,Away Odds,Home Odds
ATL Hawks v DET Pistons,DET Pistons,ATL Hawks,2025-01-23T00:30:00Z,133,-150
BKN Nets v PHX Suns,PHX Suns,BKN Nets,2025-01-23T00:30:00Z,-775,569
DAL Mavericks v MIN Timberwolves,MIN Timberwolves,DAL Mavericks,2025-01-23T00:30:00Z,-152,135
HOU Rockets v CLE Cavaliers,CLE Cavaliers,HOU Rockets,2025-01-23T01:00:00Z,-147,130
MEM Grizzlies v CHA Hornets,CHA Hornets,MEM Grizzlies,2025-01-23T01:00:00Z,486,-636
OKC Thunder v UTA Jazz,UTA Jazz,OKC Thunder,2025-01-23T01:00:00Z,0,0
SAC Kings v GS Warriors,GS Warriors,SAC Kings,2025-01-23T03:00:00Z,233,-273
LA Clippers v BOS Celtics,BOS Celtics,LA Clippers,2025-01-23T03:30:00Z,-478,380
IND Pacers v SA Spurs,SA Spurs,IND Pacers,2025-01-23T19:00:00Z,118,-156
